Ano,Trimestre,Data do Anuncio,Empresa alvo do investimento,Empresa(s) investidora(s),Real (em milhoes),Dolar (em milhoes),Valor Informado,Municipio,Regiao,Descricao do investimento,CNAE Empresa alvo do investimento,CNAE Empresa(s) investidora(s),Tipo Investimento,Periodo
2020,1,06/01/2020,Parque Brigadeiro Faria Lima,Urbia Gestao de Parques,2.3,0.55,Sim,Sao Paulo,RM Sao Paulo,"Revitalizacao parque com construcao de nova arquibancada, lanchonete e vestiarios","9103-1 - Atividades de jardins botanicos, zoologicos, parques nacionais, reservas ecologicas e areas de protecao ambiental",8130-3 - Atividades paisagisticas,Ampliacao/Modernizacao,2020 - 2020
2020,1,06/01/2020,Parque Ibirapuera,Urbia Gestao de Parques,NA,NA,Nao,Sao Paulo,RM Sao Paulo,"Revitalizacao parque com construcao de nova arquibancada, lanchonete e vestiarios, alem de trilha acessiivel e reforma na quadra poliesportiva feita pela Urbia Gestao de Parques SPE S.A","9103-1 - Atividades de jardins botanicos, zoologicos, parques nacionais, reservas ecologicas e areas de protecao ambiental",8130-3 - Atividades paisagisticas,Ampliacao/Modernizacao,2020 - ...
2020,1,09/01/2020,Hospital Sancta Maggiore Morumbi,Prevent Senior Private Operadora de Saude,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Inauguracao hospital com oito centros cirurgicos e 159 leitos,8610-1 - Atividades de atendimento hospitalar,6550-2 - Planos de saude,Implantacao,2020 - 2020
2020,1,09/01/2020,Cidade Prevent Senior,Prevent Senior Private Operadora de Saude,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Construcao hospital com 58.000 m2 na zona leste do municipio,8610-1 - Atividades de atendimento hospitalar,6550-2 - Planos de saude,Implantacao,2020 - ...
2020,1,13/01/2020,Hotel Selina Madalena,Selina Brazil Hospitalidade,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Inauguracao hotel de ambiente moderno e descolado,5510-8 - Hoteis e similares,5510-8 - Hoteis e similares,Implantacao,2019 - 2020
2020,1,16/01/2020,Grog Bar,Grog Bar,0.06,0.01,Sim,Sao Paulo,RM Sao Paulo,"Inauguracao bar especializado em coqueteis, no Secret Market",5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,2019 - 2019
2020,1,17/01/2020,Iza Padaria Artesanal,Tiago Schervinski,NA,NA,Nao,Sao Paulo,RM Sao Paulo,"Inauguracao padaria artesanal que oferece cafe da manha, brunch e almoco rapido","4721-1 - Comercio varejista de produtos de padaria, laticinio, doces, balas e semelhantes",4729-6 - Comercio varejista de produtos alimenticios em geral ou especializado em produtos alimenticios nao especificados anteriormente; produtos do fumo,Implantacao,2019 - 2019
2020,1,21/01/2020,Allianz Parque,Wtorre,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Implementacao gramado sintetico pela empresa WTorre,9311-5 - Gestao de instalacoes de esportes,6462-0 - Holdings de instituicoes nao-financeiras,Implantacao,2019 - 2020
2020,1,22/01/2020,Mega Polo Moda,Polo Moda Empreendimentos Imobiliarios,10,2.41,Sim,Sao Paulo,RM Sao Paulo,Lancamento projeto de aceleracao de startups focado em marcas de vestuario no bairro do Bras,4642-7 - Comercio atacadista de artigos do vestuario e acessorios,6810-2 - Atividades imobiliarias de imoveis proprios,Implantacao,2019 - 2020
2020,1,24/01/2020,Arena Ice Brasil,Confederacao Brasileira de Desportos no Gelo,2.5,0.6,Sim,Sao Paulo,RM Sao Paulo,Inauguracao espaco para esportes de inverno,9311-5 - Gestao de instalacoes de esportes,9319-1 - Atividades esportivas nao especificadas anteriormente,Implantacao,2019 - 2020
2020,1,24/01/2020,Livraria da Tarde,Livraria da Tarde,0.3,0.07,Sim,Sao Paulo,RM Sao Paulo,Abertura livraria de rua em Pinheiros,"4761-0 - Comercio varejista de livros, jornais, revistas e papelaria","4761-0 - Comercio varejista de livros, jornais, revistas e papelaria",Implantacao,2019 - 2019
2020,1,27/01/2020,Hirota,Supermercado Hirota,10,2.41,Sim,Sao Paulo,RM Sao Paulo,"Expansao rede de supermercados, com instalacao de armarios refrigerados e abertura de 10 lojas Express e dois supermercados","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,2020 - 2021
2020,1,27/01/2020,Hirota,Supermercado Hirota,NA,NA,Nao,Sao Paulo,RM Sao Paulo,"Abertura loja em formato Express na estacao Eucaliptos, da Linha 5-Lilas do Metro","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,2020 - 2020
2020,1,27/01/2020,Hirota,Supermercado Hirota,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Abertura loja em formato Express no edificio Robocop Marginal Pinheiros,"4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados","4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",Implantacao,2020 - 2020
2020,1,05/02/2020,Hillarius Comedy Bar,Gonzales & Veloso Restaurantes,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Inauguracao bar com shows de stand up,"9003-5 - Gestao de espacos para artes cenicas, espetaculos e outras atividades artisticas",5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,2019 - 2019
2020,1,03/02/2020,Eu Vo,Eu Vo Tecnologia em Mobilidade,0.5,0.12,Sim,Sao Paulo,RM Sao Paulo,Ampliacao aplicativo de transporte de passageiros acima de 60 anos para atender a capital paulista,5229-0 - Atividades auxiliares dos transportes terrestres nao especificadas anteriormente,"7490-1 - Atividades profissionais, cientificas e tecnicas nao especificadas anteriormente",Ampliacao,2020 - 2021
2020,1,06/02/2020,Hanami Confeitaria,Hanami Confeitaria,0.11,0.03,Sim,Sao Paulo,RM Sao Paulo,Inauguracao doceria especializada em doces japoneses,"4721-1 - Comercio varejista de produtos de padaria, laticinio, doces, balas e semelhantes","4721-1 - Comercio varejista de produtos de padaria, laticinio, doces, balas e semelhantes",Implantacao,2019 - 2019
2020,1,07/02/2020,Benza,Fabio de Magalhaes Fortuna Restaurante,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Inauguracao restaurante com cardapio inspirado em comidas de boteco,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,2018 - 2019
2020,1,12/02/2020,Uber,Uber do Brasil Tecnologia,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Expansao servico de aluguel de patinetes eletricos Jump para o municipio,"7719-5 - Locacao de meios de transporte, exceto automoveis, sem condutor","7490-1 - Atividades profissionais, cientificas e tecnicas nao especificadas anteriormente",Ampliacao,2019 - 2020
2020,1,12/02/2020,Casa Bradesco da Criatividade,BM Empreendimentos e Participacoes / Banco Bradesco,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Construcao Centro Cultural no complexo de luxo Cidade Matarazzo,"9003-5 - Gestao de espacos para artes cenicas, espetaculos e outras atividades artisticas","4110-7 - Incorporacao de empreendimentos imobiliarios / 6422-1 - Bancos multiplos, com carteira comercial",Implantacao,2020 - 2021
2020,1,14/02/2020,Lano Alto,Lano Alto Venda e Cafe,0.05,0.01,Sim,Sao Paulo,RM Sao Paulo,Ampliacao loja de produtos da fazenda com restaurante,4724-5 - Comercio varejista de hortifrutigranjeiros,"4712-1 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - minimercados, mercearias e armazens",Ampliacao,2019 - 2020
2020,1,17/02/2020,Servico Social do Comercio - Sesc,Servico Social do Comercio - Sesc,NA,NA,Nao,Sao Paulo,RM Sao Paulo,"Ampliacao unidade de centro cultural, educacional e desportivo do Ipiranga",8599-6 - Atividades de ensino nao especificadas anteriormente,8800-6 - Servicos de assistencia social sem alojamento,Ampliacao,2020 - ...
2020,1,17/02/2020,Servico Social do Comercio - Sesc,Servico Social do Comercio - Sesc,NA,NA,Nao,Sao Paulo,RM Sao Paulo,"Construcao unidade de centro cultural, educacional e desportivo",8599-6 - Atividades de ensino nao especificadas anteriormente,8800-6 - Servicos de assistencia social sem alojamento,Implantacao,2020 - ...
2020,1,17/02/2020,Servico Social do Comercio - Sesc,Servico Social do Comercio - Sesc,NA,NA,Nao,Sao Paulo,RM Sao Paulo,"Construcao unidade de centro cultural, educacional e desportivo",8599-6 - Atividades de ensino nao especificadas anteriormente,8800-6 - Servicos de assistencia social sem alojamento,Implantacao,2020 - ...
2020,1,19/02/2020,JHSF,JHSF Malls,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Construcao Shopping Center que operara no estilo de grandes lojas de departamento,6822-6 - Gestao e administracao da propriedade imobiliaria,6810-2 - Atividades imobiliarias de imoveis proprios,Implantacao,2020 - 2022
2020,1,06/01/2020,Parque dos Eucaliptos,Urbia Gestao de Parques,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Manutencao parque localizado na zona Sul de Sao Paulo pela Empresa Urbia Gestao de Parques SPE S.A,"9103-1 - Atividades de jardins botanicos, zoologicos, parques nacionais, reservas ecologicas e areas de protecao ambiental",8130-3 - Atividades paisagisticas,Ampliacao/Modernizacao,2020 - ...
2020,1,26/02/2020,Liv Up,Liv Up Comercio de Alimentos,NA,NA,Nao,Sao Paulo,RM Sao Paulo,"Lancamento servico rapido de entrega de saladas, contando com quatro cozinhas espalhadas pela capital","5620-1 - Servicos de catering, bufe e outros servicos de comida preparada",5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,2019 - 2020
2020,1,26/02/2020,Liv Up,Liv Up Comercio de Alimentos,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Ampliacao servico para alimentacao de bebes e Criancas,"5620-1 - Servicos de catering, bufe e outros servicos de comida preparada",5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Ampliacao,2019 - 2020
2020,1,04/03/2020,Visa,Visa do Brasil,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Ampliacao sistema(s) de pagamento de transporte publico com o celular,6613-4 - Administracao de cartoes de credito,6613-4 - Administracao de cartoes de credito,Implantacao,2019 - 2020
2020,1,05/03/2020,Beef Passion,Beef Passion Industrializacao e Comercializacao de Alimentos,0.05,0.01,Sim,Sao Paulo,RM Sao Paulo,Inauguracao acougue de carnes de bovinos criados em sistema sustentavel,4722-9 - Comercio varejista de carnes e pescados - acougues e peixarias,"4634-6 - Comercio atacadista de carnes, produtos da carne e pescado",Ampliacao,2020 - 2020
2020,1,06/03/2020,Domino's Pizza,Bramex Comercio e Servicos,NA,NA,Nao,Sao Paulo,RM Sao Paulo,"Inauguracao pizzaria da rede, sua tricentesima unidade",5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,2020 - 2020
2020,1,07/03/2020,Rosewood Hotel Sao Paulo,Groupe Allard / Rosewood  Hotels and Resorts,NA,NA,Nao,Sao Paulo,RM Sao Paulo,Inauguracao hotel de luxo no complexo Cidade Matarazzo,5510-8 - Hoteis e similares,5510-8 - Hoteis e similares / 6462-0 - Holdings de instituicoes nao-financeiras,Implantacao,... - 2021
2020,1,25/03/2020,Hospital M'Boi Mirim,AmBev,5,1.02,Sim,Sao Paulo,RM Sao Paulo,"Construcao centro de tratamento de pacientes com o novo coronavirus, anexo ao Hospital M'Boi Mirim",8610-1 - Atividades de atendimento hospitalar,"1113-5 - Fabricacao de malte, cervejas e chopes",Ampliacao,2020 - 2020
2019,4,14/10/2019,Popeyes,BK Brasil Operacao e Assessoria a Restaurantes,NA,NA,Nao,Diversos municipios,Inter-regionais,"Abertura restaurante  fast-food, ao menos 35 unidades",5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,5611-2 - Restaurantes e outros estabelecimentos de servicos de alimentacao e bebidas,Implantacao,... - 2019
2019,4,22/10/2019,EDP Energias,Audi do Brasil Industria e Comercio de Veiculos / ABB / EDP Energias do Brasil / EJS Electric Mobility Solucoes de Mobilidade e Sistemas de Potencia / Porsche Brasil Importadora de Veiculos / Siemens / Volkswagen do Brasil Industria de Veiculos Automotore,32.9,8.05,Sim,Diversos municipios,Inter-regionais,Instalacao 30 postos de recarga de veiculos eletricos,4731-8 - Comercio varejista de combustiveis para veiculos automotores,4511-1 - Comercio a varejo e por atacado de veiculos automotores,Implantacao,2019 - 2022
2019,4,24/10/2019,NovaDutra,Concessionaria da Rodovia Presidente Dutra,NA,NA,Nao,Diversos municipios,Inter-regionais,Modernizacao e manutencao rodovia para a reducao do numero de acidentes em 23 anos de concessao,"5221-4 - Concessionarias de rodovias, pontes, tuneis e servicos relacionados","5221-4 - Concessionarias de rodovias, pontes, tuneis e servicos relacionados",Ampliacao,2019 - 2019
2019,4,25/10/2019,EDP Sao Paulo,EDP Energias do Brasil,2500,611.74,Sim,Diversos municipios,Inter-regionais,"Expansao, modernizacao e manutencao sistema de distribuicao de energia eletrica",3514-0 - Distribuicao de energia eletrica,6462-0 - Holdings de instituicoes nao-financeiras / 6462-0 - Holdings de instituicoes nao-financeiras,Ampliacao,2019 - 2023
2019,4,12/11/2019,Volvo,Volvo do Brasil Veiculos,NA,NA,Nao,Diversos municipios,Inter-regionais,Instalacao postos de regarga de energia  para carros eletricos e hibridos Volvo em parceria com redes de Shopping e estabelecimentos no Brasil,4731-8 - Comercio varejista de combustiveis para veiculos automotores,2920-4 - Fabricacao de caminhoes e onibus,Ampliacao,2019 - ...
2019,4,21/11/2019,Notre Dame Intermedica,Notre Dame Intermedica Saude,NA,NA,Nao,Diversos municipios,Inter-regionais,"Inauguracao espaco NotreLife 50+, novo conceito de atendimento a populacao com mais de 49 anos",8630-5 - Atividades de atencao ambulatorial executadas por medicos e odontologos,6550-2 - Planos de saude,Implantacao,... - 2019
2019,4,26/11/2019,Enel Distribuicao Sao Paulo,Enel Brasil,NA,NA,Nao,Diversos municipios,Inter-regionais,Expansao capacidade de geracao de energia renovavel,3511-5 - Geracao de energia eletrica,6462-0 - Holdings de instituicoes nao-financeiras,Ampliacao,2020 - 2022
2019,4,28/11/2019,Petrobras,Petroleo Brasileiro SA,NA,NA,Nao,Diversos municipios,Inter-regionais,"Ampliacao e modernizacao unidades de exploracao e producao de petroleo e gas, especialmente no pre-sal",0600-0 - Extracao de petroleo e gas natural,1921-7 - Fabricacao de produtos do refino de petroleo,Ampliacao,2020 - 2024
2019,4,05/12/2019,JBS,JBS,11,2.68,Sim,Diversos municipios,Inter-regionais,Expansao fabricas de carnes de frango e de suinos,1013-9 - Fabricacao de produtos de carne,"1011-2 - Abate de reses, exceto suinos",Ampliacao,2012 - 2024
2019,4,13/12/2019,Votorantim Energia,Votorantim Energia,NA,NA,Nao,Diversos municipios,Inter-regionais,Expansao empresa especializada na comercializacao e geracao de energias renovaveis,3511-5 - Geracao de energia eletrica,3512-3 - Transmissao de energia eletrica,Ampliacao,2014 - 2019
2019,4,04/12/2019,Grupo Ultrapar,Ultrapar Participacoes,NA,NA,Nao,Diversos municipios,Inter-regionais,"Expansao, modernizacao e manutencao empresa do setor de combustiveis e quimicos","4681-8 - Comercio atacadista de combustiveis solidos, liquidos e gasosos, exceto gas natural e GLP",6462-0 - Holdings de instituicoes nao-financeiras,Ampliacao/Modernizacao,2020 - 2020
2019,4,02/12/2019,Hypera Pharma,Hypera Pharma,NA,NA,Nao,Diversos municipios,Inter-regionais,"Expansao empresa farmaceutica, com investimento em startups de saude",2121-1 - Fabricacao de medicamentos para uso humano,2121-1 - Fabricacao de medicamentos para uso humano,Ampliacao/Modernizacao,2019 - 2022
2019,4,17/12/2019,Comgas,Companhia de Gas de Sao Paulo,451,109.75,Sim,Diversos municipios,Inter-regionais,Implantacao gasoduto com 31km de extensao entre Cubatao e Sao Bernardo do Campo,3520-4 - Producao de gas; processamento de gas natural; distribuicao de combustiveis gasosos por redes urbanas,3520-4 - Producao de gas; processamento de gas natural; distribuicao de combustiveis gasosos por redes urbanas,Ampliacao,2020 - 2021
2019,4,12/12/2019,Pao de Acucar,Companhia Brasileira de Distribuicao,NA,NA,Nao,Diversos municipios,Inter-regionais,Expansao supermercado do grupo com foco no Estado de Sao Paulo,"4711-3 - Comercio varejista de mercadorias em geral, com predominancia de produtos alimenticios - hipermercados e supermercados",4789-0 - Comercio varejista de outros produtos novos nao especificados anteriormente,Ampliacao,2020 - 2022
2019,4,23/10/2019,Campus Elysium,Campus Elysium Administradora,2.5,0.61,Sim,Andradina,RA Aracatuba,Abertura cemiterio particular de aproximadamente 35 mil metros quadrados,9603-3 - Atividades funerarias e servicos relacionados,9603-3 - Atividades funerarias e servicos relacionados,Implantacao,2018 - 2020
2019,4,18/11/2019,Acqualinda,Thermas Acqualinda,100,24.07,Sim,Andradina,RA Aracatuba,Compra equipamentos para construcao do parque aquatico,9321-2 - Parques de diversao e parques tematicos,9321-2 - Parques de diversao e parques tematicos,Implantacao,2019 - 2019
2019,4,14/10/2019,CPFL Paulista,CPFL Energia,0.21,0.05,Sim,Aracatuba,RA Aracatuba,Melhorias rede de distribuicao de energia eletrica,3514-0 - Distribuicao de energia eletrica,6462-0 - Holdings de instituicoes nao-financeiras / 6462-0 - Holdings de instituicoes nao-financeiras,Ampliacao,2019 - 2019
